c instance by G2
-127 20 31 0
-133 31 -53 0
-61 92 94 0
-67 -4 125 0
95 -130 -74 0
101 -29 48 0
141 -135 -62 0
143 77 -102 0
-104 -1 -77 0
-68 -96 121 0
-114 79 26 0
106 -56 95 0
-115 58 62 0
-2 125 19 0
-91 -98 58 0
-50 -6 -123 0
126 -100 52 0
-141 -32 115 0
112 -75 -108 0
136 107 -90 0
-111 -59 134 0
-142 -50 100 0
98 150 104 0
-10 -132 -44 0
-1 8 66 0
100 12 48 0
-55 -10 -78 0
145 11 -49 0
106 10 -66 0
90 116 -3 0
-21 -101 -78 0
-50 53 -87 0
141 -47 -145 0
102 109 45 0
-43 -82 -19 0
-116 -109 -147 0
27 57 -44 0
27 -38 74 0
-8 110 88 0
76 87 85 0
130 102 -108 0
-72 23 85 0
47 62 82 0
-149 124 -21 0
-9 57 -132 0
89 -9 70 0
-14 -34 92 0
-47 113 110 0
-27 -16 117 0
86 5 -17 0
-82 -13 -138 0
-82 -30 134 0
69 89 -40 0
15 67 -76 0
33 -110 -104 0
-17 -107 -70 0
14 -41 -59 0
36 -70 -140 0
-69 72 82 0
23 14 -91 0
-127 -93 -133 0
-28 -132 -139 0
64 47 -93 0
12 105 -70 0
75 105 -58 0
29 -95 114 0
-72 116 -96 0
75 -48 33 0
55 26 102 0
79 149 -113 0
131 67 -115 0
-147 -23 42 0
117 150 8 0
139 90 131 0
-26 28 21 0
65 55 64 0
-10 -101 92 0
27 -99 37 0
47 -19 -139 0
22 -89 49 0
95 -141 106 0
5 -126 134 0
-29 -148 -53 0
-75 -144 90 0
-124 11 82 0
-81 28 37 0
-94 12 74 0
22 120 73 0
-24 97 13 0
86 -53 -94 0
-80 99 7 0
34 66 118 0
-22 -91 -83 0
24 -41 -65 0
104 86 -37 0
95 -42 -45 0
-30 -83 13 0
-37 51 -1 0
-29 -132 -127 0
-120 -132 102 0
5 15 -37 0
-96 -27 -3 0
125 100 -15 0
44 100 -150 0
52 -129 37 0
125 115 -124 0
118 74 -139 0
15 -46 -134 0
75 139 32 0
-63 -31 6 0
-69 46 86 0
-111 45 -64 0
-92 -143 81 0
39 -41 -145 0
61 77 -88 0
-107 -27 -124 0
30 -35 143 0
-129 -47 136 0
-10 39 -148 0
43 -121 79 0
-63 -88 107 0
55 -110 142 0
-84 -27 15 0
-75 -15 85 0
-31 -57 -145 0
96 100 66 0
-8 48 14 0
-6 41 99 0
-77 13 -23 0
52 -115 -43 0
-25 107 -50 0
12 -123 69 0
35 -108 90 0
89 85 -54 0
76 -47 81 0
70 -95 17 0
126 8 -40 0
-90 73 -24 0
125 -70 17 0
70 106 78 0
11 120 89 0
-140 -122 -23 0
29 -104 -63 0
-133 110 107 0
-13 19 77 0
-136 107 -104 0
-79 -83 -87 0
114 -66 -23 0
-112 -81 -116 0
75 -43 -27 0
61 -123 150 0
84 45 -4 0
91 -36 63 0
-129 -127 -141 0
-148 58 -82 0
59 115 -108 0
-55 13 -44 0
-40 45 34 0
51 82 -75 0
77 63 -59 0
-100 59 -84 0
-69 76 -50 0
80 -13 -128 0
23 105 -118 0
30 -56 83 0
-17 -116 -43 0
-12 -77 119 0
-22 81 -21 0
74 -69 -40 0
-65 79 6 0
134 54 25 0
-94 62 -23 0
119 -75 109 0
149 -58 -84 0
107 35 -17 0
-92 -142 -75 0
-66 -116 113 0
-73 -97 14 0
63 -38 -89 0
131 -26 -102 0
23 -2 21 0
35 118 81 0
83 -99 56 0
-45 -85 32 0
-78 -107 -98 0
143 98 -79 0
-122 90 -43 0
81 -37 137 0
127 -75 -99 0
-141 -35 -99 0
-4 -92 25 0
106 40 150 0
-34 -104 95 0
50 26 -113 0
43 -149 -50 0
65 21 -129 0
45 -134 71 0
66 26 -65 0
114 58 -36 0
-43 -149 137 0
82 -68 -118 0
-44 42 -5 0
124 95 -41 0
-20 -113 135 0
86 -23 33 0
-69 138 38 0
116 -149 83 0
123 -113 112 0
-128 -34 -125 0
-84 52 15 0
117 -10 -22 0
59 36 -52 0
-55 136 -3 0
-45 26 141 0
-77 75 36 0
-78 120 22 0
-55 48 -86 0
74 89 127 0
-96 -5 12 0
-86 19 74 0
-96 119 -120 0
117 131 99 0
17 66 -87 0
148 -34 110 0
125 44 136 0
46 -96 69 0
-89 -84 20 0
90 143 -67 0
7 -16 -87 0
66 -93 136 0
109 86 -14 0
117 81 -135 0
-137 -134 -66 0
-132 46 91 0
29 -53 127 0
-105 -97 47 0
26 14 80 0
59 91 73 0
-81 -103 27 0
-142 -20 -50 0
106 -149 -26 0
23 -89 96 0
20 -78 10 0
-55 49 93 0
-50 108 -101 0
73 -106 13 0
96 144 -129 0
-128 97 129 0
150 57 134 0
104 12 -59 0
72 19 20 0
125 -24 -48 0
-57 -140 28 0
136 -22 -37 0
-62 80 66 0
-131 -81 -54 0
89 -104 -23 0
-96 30 23 0
-7 28 -35 0
-49 2 17 0
24 -55 112 0
81 25 50 0
95 106 -26 0
2 144 72 0
3 57 14 0
19 131 39 0
80 125 109 0
57 28 -108 0
-42 -119 62 0
2 62 125 0
-30 -117 142 0
-109 -104 69 0
40 48 -126 0
27 -37 113 0
87 -150 -63 0
-56 -141 117 0
-118 -124 -31 0
109 -133 -62 0
-38 56 29 0
37 -138 108 0
94 -150 -70 0
-18 146 135 0
-24 106 -40 0
-135 -149 -40 0
-3 50 139 0
-18 34 25 0
1 -32 52 0
-57 -95 -123 0
-27 -106 -17 0
-19 10 62 0
-122 109 -86 0
-32 14 130 0
91 -76 -39 0
-38 -77 -14 0
44 141 -105 0
-140 105 -127 0
61 19 125 0
-136 16 -59 0
-121 49 73 0
131 -65 -82 0
94 -54 52 0
142 -112 -66 0
-46 -86 -81 0
-74 -29 -3 0
19 92 35 0
-92 -150 1 0
54 128 105 0
-145 131 53 0
-62 -115 -69 0
70 -53 -80 0
67 133 -31 0
-77 95 36 0
-103 64 9 0
67 -63 36 0
133 103 149 0
-134 -33 113 0
37 13 -86 0
118 41 106 0
27 13 -10 0
-142 -38 54 0
-130 -19 63 0
-79 124 49 0
-64 140 81 0
-83 -118 -38 0
-38 -139 -1 0
145 83 129 0
-13 55 -145 0
20 -59 -92 0
-39 -141 134 0
-133 -119 -80 0
58 -50 -93 0
-120 -134 -88 0
-41 46 -118 0
-34 -129 97 0
-101 -67 144 0
144 58 90 0
-25 -51 -5 0
7 -90 102 0
-50 123 57 0
34 -101 -107 0
71 89 16 0
16 -8 -20 0
-136 -150 110 0
-88 -12 -120 0
73 -69 20 0
56 -91 95 0
-74 98 75 0
-84 63 -109 0
131 146 -58 0
-76 72 -19 0
-29 112 58 0
39 -69 70 0
93 -24 -115 0
52 -114 -127 0
43 35 141 0
117 -75 -33 0
66 -101 118 0
42 133 -87 0
148 41 39 0
50 -32 62 0
77 58 96 0
56 3 -62 0
26 -5 118 0
-143 -127 111 0
-4 102 105 0
-121 -71 -38 0
12 108 -121 0
100 84 -25 0
26 102 -32 0
4 87 -9 0
32 -145 -109 0
36 -67 -42 0
30 139 -142 0
-132 -110 -5 0
98 -97 -43 0
-148 -44 -54 0
-19 52 72 0
-27 134 -109 0
-56 -67 12 0
-38 76 55 0
27 -11 61 0
-50 87 -71 0
85 -56 -59 0
18 -62 -144 0
68 -1 55 0
-84 -26 10 0
-60 -129 -75 0
95 -140 -150 0
-139 -82 122 0
-38 86 -66 0
55 82 145 0
-124 8 55 0
19 31 59 0
113 -16 -136 0
150 -107 136 0
123 7 -13 0
123 5 -113 0
-16 45 -17 0
-40 -46 -57 0
58 -148 25 0
-69 -9 49 0
6 -11 49 0
141 -33 -119 0
-147 -143 122 0
101 -22 -83 0
72 32 146 0
-64 -4 23 0
-150 132 -47 0
-145 -135 27 0
-128 148 -55 0
41 -11 109 0
-27 119 100 0
5 -19 97 0
77 -66 107 0
48 -130 28 0
24 -70 -118 0
145 -49 -20 0
18 30 -46 0
-91 97 134 0
142 -112 35 0
83 10 39 0
-20 110 42 0
-138 114 -110 0
-122 74 -86 0
121 84 -96 0
41 35 133 0
103 -64 -8 0
-119 2 -94 0
-132 -74 -53 0
113 6 -61 0
16 -134 -103 0
-140 -64 -95 0
74 -9 -146 0
147 -143 18 0
-92 -131 -132 0
102 -83 -31 0
49 115 -108 0
70 124 91 0
-22 95 -68 0
-1 19 89 0
117 105 41 0
-21 -142 77 0
-129 76 123 0
52 149 -58 0
120 -124 75 0
10 -128 -29 0
111 -122 -42 0
146 -118 -49 0
-98 66 -82 0
-25 -118 76 0
-43 -147 126 0
128 54 -147 0
62 63 -77 0
99 85 24 0
-138 103 60 0
58 -45 -55 0
-128 103 -85 0
68 -5 118 0
-120 77 40 0
-118 -22 47 0
2 -33 -4 0
-29 149 -84 0
-23 -128 21 0
52 55 28 0
-50 119 -123 0
120 -119 36 0
-20 27 -103 0
123 -83 87 0
65 -28 14 0
8 -58 -38 0
-145 -57 62 0
-139 -124 111 0
-74 -120 86 0
4 7 -8 0
15 -47 62 0
-147 -122 -109 0
-128 -7 -99 0
-54 -45 113 0
109 -147 80 0
-7 -28 20 0
-121 128 84 0
-54 9 37 0
54 101 -99 0
128 -36 5 0
-82 39 69 0
10 -67 122 0
133 78 -7 0
93 19 33 0
122 96 -10 0
113 71 -18 0
-101 -97 -130 0
76 -1 42 0
92 -73 145 0
52 50 112 0
-101 -28 41 0
123 -10 45 0
-66 -21 -138 0
-90 -34 -86 0
-31 16 -118 0
-23 -27 -102 0
10 46 120 0
99 140 38 0
28 -138 75 0
-96 -92 91 0
35 -123 55 0
96 -30 -43 0
50 -123 -80 0
96 35 42 0
-12 -86 -37 0
-107 -18 33 0
12 -51 83 0
-100 56 65 0
102 143 85 0
45 40 34 0
114 -142 -148 0
-56 26 -47 0
-118 12 -17 0
26 -117 103 0
-141 105 69 0
-52 64 131 0
-103 -62 19 0
72 -111 -52 0
90 -115 -73 0
80 87 -18 0
-38 59 107 0
9 120 -85 0
150 69 -31 0
95 -78 -16 0
147 -91 -18 0
-141 103 -12 0
-64 -94 -136 0
-52 -100 -22 0
-4 -41 -145 0
-113 -117 -39 0
-119 -65 64 0
-69 7 25 0
-110 -14 -113 0
-103 -130 -147 0
-95 72 -90 0
7 -107 -112 0
15 -148 112 0
-52 93 6 0
66 116 99 0
148 -69 -139 0
94 -119 -126 0
29 -145 68 0
126 30 -101 0
-46 58 41 0
8 -94 41 0
-3 148 27 0
-140 -80 -27 0
15 111 -60 0
142 -14 135 0
136 -33 -20 0
35 -81 -100 0
-100 -140 72 0
69 -110 57 0
-137 -129 139 0
65 95 7 0
93 84 -14 0
-72 146 -96 0
-79 64 46 0
-105 -80 41 0
23 -94 -86 0
19 -149 -13 0
91 22 -73 0
8 -83 -44 0
77 115 -75 0
30 -53 22 0
2 -62 144 0
127 -51 89 0
34 -24 14 0
23 11 -86 0
103 -86 -84 0
93 71 -5 0
18 -38 37 0
-36 43 -4 0
50 82 -38 0
-45 112 -58 0
-11 91 145 0
1 93 136 0
147 -24 141 0
-37 135 -22 0
104 -32 -137 0
-125 138 -37 0
121 77 -56 0
15 -41 5 0
57 -71 -9 0
28 -108 -81 0
59 30 71 0
107 -96 -147 0
-132 -81 57 0
-79 -143 -18 0
-6 101 23 0
71 -104 -136 0
-61 -5 -140 0
-25 -45 36 0
-90 -142 96 0
129 31 76 0
22 -41 2 0
-73 -16 109 0
-18 96 121 0
-80 46 56 0
-67 149 -108 0
-104 56 -54 0
134 -130 140 0
-33 102 141 0
-132 -93 7 0
-124 -67 -47 0
-63 85 18 0
134 -97 9 0
-147 120 72 0
-134 87 -119 0
-103 -68 -49 0
148 -123 62 0
91 16 -10 0
93 -122 94 0
-112 116 -33 0
-110 35 -44 0
-23 146 24 0
78 15 -120 0
122 -31 108 0
-141 36 22 0
134 120 -3 0
-91 66 34 0
-77 100 131 0
-87 95 134 0
94 72 64 0
-74 77 -111 0
-66 30 96 0
-25 94 27 0
-1 -8 -43 0
107 59 -135 0
6 -125 67 0
-138 -97 -14 0
116 -55 36 0
14 -73 -70 0
-78 -112 132 0
-31 8 74 0
72 -115 95 0
24 -122 -6 0
68 -147 1 0
123 -61 -111 0
-3 20 -94 0
133 -73 27 0
-9 -42 -109 0
123 16 -25 0
73 -83 87 0
14 117 -148 0
17 -123 56 0
-33 36 -134 0
-88 29 -3 0
126 12 61 0
-86 123 7 0
-4 126 137 0
-136 62 26 0
-43 -61 -69 0
-9 -29 -146 0
15 -110 -2 0
147 81 35 0
133 38 72 0
146 -102 103 0
-122 94 43 0
25 -52 -120 0
-83 -69 -119 0
-110 -99 -57 0
-100 -119 42 0
61 13 -124 0
33 -144 -40 0
-94 104 55 0
-3 126 -7 0
-112 80 113 0
49 -23 36 0
142 -44 -54 0
-130 148 -36 0
28 10 -49 0
-150 -104 73 0
-47 46 -40 0
124 -14 114 0
-88 141 -108 0
-21 124 -7 0
28 -120 -86 0
-128 -12 -141 0
-128 146 106 0
58 10 -47 0
-92 -65 -59 0
65 59 110 0
-101 84 136 0
123 -133 2 0
73 -131 -107 0
71 39 144 0
142 74 59 0
134 -49 50 0
-135 -50 113 0
140 -54 115 0
-46 111 -30 0
138 100 -114 0
-88 64 31 0
116 -97 66 0
56 113 -101 0
6 55 -61 0
122 -91 -104 0
110 64 -18 0
-21 99 -107 0
-87 -10 -31 0
-58 -6 35 0
34 25 -142 0
65 79 -39 0
-51 95 -44 0
104 -118 -31 0
87 115 135 0
-138 73 -82 0
134 -120 -78 0
-25 -3 -126 0
130 91 148 0
66 59 -10 0
-14 45 17 0
-77 -144 53 0
-30 116 -104 0
64 -3 -145 0
29 -22 -62 0
20 43 23 0
-40 -74 -134 0
-150 -33 97 0
59 -31 -89 0
2 -59 110 0
39 123 -26 0
126 86 100 0
-134 41 136 0
25 56 117 0
17 62 46 0
81 -119 -40 0
-120 -70 -101 0
-125 -88 -5 0
65 -99 -18 0
-100 -12 59 0
45 111 15 0
-142 -74 -37 0
-59 48 24 0
-124 125 104 0
-5 131 74 0
79 120 37 0
12 98 36 0
62 65 -5 0
45 -146 11 0
84 5 99 0
-10 -126 47 0
30 -10 -89 0
-22 37 -118 0
-113 124 61 0
109 -27 -12 0
-26 13 -121 0
-70 -149 -23 0
-47 -59 110 0
126 -22 -29 0
113 76 8 0
-59 -115 6 0
10 100 -7 0
-95 63 8 0
35 -75 -144 0
78 -89 -6 0
-104 12 -123 0
-121 -2 133 0
124 33 67 0
114 21 -80 0
64 -18 -37 0
-78 -9 26 0
-104 -127 -6 0
80 -136 9 0
87 99 44 0
-89 -148 16 0
120 -25 -69 0
28 135 -66 0
-143 146 57 0
-51 2 -81 0
3 -124 56 0
132 112 -77 0
-82 -116 149 0
-8 -17 -139 0
27 83 134 0
-97 40 -78 0
-41 -37 -84 0
127 68 -130 0
116 -104 7 0
-127 -72 -139 0
50 -122 -6 0
120 34 -63 0
-141 101 146 0
98 150 -148 0
-146 -8 115 0
100 -21 38 0
-42 127 112 0
73 -147 89 0
76 -148 75 0
36 -142 132 0
-54 115 -56 0
-37 -33 49 0
-41 -67 125 0
36 -103 19 0
-42 58 93 0
-6 63 -149 0
-115 -104 138 0
13 -80 19 0
43 80 14 0
-95 -119 -39 0
-123 -38 128 0
-138 -51 -121 0
-73 -56 95 0
1 -87 -63 0
82 94 -17 0
55 143 -89 0
108 142 -146 0
-140 117 56 0
-48 75 119 0
63 150 -137 0
10 -135 114 0
92 128 56 0
-29 39 136 0
-33 -5 32 0
35 37 56 0
-49 -13 -144 0
74 48 120 0
-74 56 -144 0
123 82 28 0
41 20 -126 0
68 -117 21 0
126 58 148 0
-40 81 -16 0
110 75 116 0
-89 104 -125 0
50 118 -61 0
-107 -56 -30 0
-109 -96 -82 0
-56 -16 28 0
7 -70 13 0
28 -19 -65 0
104 77 119 0
-144 -115 -116 0
44 -127 132 0
-64 -46 85 0
11 25 -133 0
75 46 65 0
5 79 -141 0
69 -135 14 0
6 -92 49 0
76 56 101 0
54 139 -29 0
80 91 -67 0
89 66 -17 0
-144 22 51 0
-17 131 -44 0
-61 80 74 0
132 -136 95 0
14 47 -138 0
-122 130 -64 0
-112 -122 69 0
82 -149 -141 0
-135 128 -46 0
12 -147 128 0
113 25 34 0
-149 -146 -132 0
4 83 -29 0
66 113 -90 0
-71 -49 18 0
-39 28 135 0
53 -144 32 0
-121 138 -148 0
-104 -73 90 0
102 -27 145 0
-101 13 -31 0
-56 108 55 0
26 18 -93 0
69 98 111 0
133 139 33 0
-4 -85 86 0
133 8 -60 0
53 69 60 0
125 122 130 0
-125 -14 -148 0
-101 -77 91 0
40 52 -127 0
114 -96 98 0
-118 128 108 0
-143 61 80 0
92 43 8 0
1 54 -102 0
125 -140 115 0
146 103 -5 0
143 136 -129 0
18 113 -67 0
134 -31 -41 0
75 111 -7 0
146 33 -86 0
145 52 104 0
12 -132 -120 0
86 30 -61 0
40 114 39 0
32 -23 -131 0
-1 106 76 0
-119 -8 130 0
-140 54 105 0
-46 15 84 0
-136 73 68 0
-38 95 -26 0
-120 70 -91 0
24 119 76 0
-36 75 28 0
-103 95 23 0
6 -148 -53 0
-32 -12 -7 0
107 -104 -43 0
71 -15 47 0
133 61 -112 0
125 78 -117 0
29 46 4 0
-18 61 20 0
146 -70 124 0
-14 139 47 0
-105 -113 -4 0
-136 -96 37 0
6 118 -55 0
-63 -28 8 0
150 -115 -53 0
51 109 -128 0
-131 -18 126 0
109 -30 -116 0
56 -132 128 0
52 -31 22 0
-70 -68 -9 0
-29 13 -23 0
5 -57 32 0
25 30 -19 0
107 140 -14 0
-67 3 -150 0
-41 120 -15 0
47 -113 -62 0
98 -5 51 0
-150 -63 89 0
116 -67 38 0
49 7 75 0
-14 55 140 0
44 119 -137 0
-129 89 -68 0
-91 98 -45 0
-143 148 37 0
-118 128 -70 0
129 137 71 0
-53 -117 54 0
-146 150 -143 0
117 38 134 0
115 76 -53 0
-58 -34 130 0
-133 117 -5 0
-107 -58 -35 0
-38 -11 -12 0
82 18 -105 0
101 122 25 0
-46 14 117 0
74 85 144 0
90 -140 -143 0
-107 -73 134 0
76 20 72 0
114 -119 -38 0
102 -43 103 0
-72 -95 68 0
1 -127 94 0
136 -69 35 0
144 115 19 0
140 63 -108 0
102 63 7 0
95 96 103 0
88 36 -50 0
129 89 -137 0
4 112 -109 0
88 -124 -40 0
-85 77 -122 0
-62 -11 -18 0
99 89 112 0
23 118 -80 0
44 47 143 0
-83 -63 -26 0
40 -100 126 0
25 -23 124 0
-23 94 83 0
-63 92 -77 0
71 123 140 0
14 -12 -124 0
-26 -112 -150 0
36 -143 85 0
100 135 78 0
-121 90 -17 0
-61 123 -140 0
61 70 -87 0
110 76 -142 0
-33 73 -81 0
-117 133 -64 0
104 102 149 0
56 80 -13 0
109 33 44 0
105 79 21 0
55 93 47 0
55 95 15 0
129 -101 59 0
15 148 -24 0
-111 114 71 0
28 -1 81 0
42 -28 -118 0
34 -14 126 0
89 41 -122 0
-77 22 -11 0
-27 -19 1 0
-140 -121 105 0
35 -60 94 0
-13 123 66 0
-126 -29 82 0
-33 66 98 0
62 76 -117 0
104 -132 -24 0
92 38 109 0
-29 125 -92 0
104 2 10 0
10 65 -117 0
7 -74 69 0
-9 -20 -41 0
-132 100 -65 0
-67 -127 130 0
-46 126 -76 0
55 -147 -83 0
2 -100 -89 0
18 -120 91 0
-92 -98 28 0
-73 -45 -15 0
-18 123 -126 0
65 24 -69 0
28 -120 -14 0
-116 9 -40 0
-111 8 -2 0
-73 -99 -148 0
48 -127 -89 0
52 8 17 0
-14 -60 6 0
137 107 -27 0
21 19 -136 0
97 -4 105 0
-119 19 -57 0
28 72 78 0
31 -75 110 0
100 63 -44 0
116 -130 1 0
90 110 26 0
-105 20 42 0
3 47 -132 0
-90 -150 129 0
90 -15 125 0
-147 -106 40 0
85 -124 -113 0
-18 -22 88 0
73 -76 117 0
-26 -50 58 0
71 -149 -42 0
117 105 -9 0
-6 97 32 0
-88 -145 -44 0
51 9 131 0
-72 -12 -130 0
88 -55 -81 0
-87 121 -148 0
125 -93 -3 0
-48 -113 -150 0
22 -16 42 0
-148 33 60 0
150 117 55 0
-108 47 -85 0
-100 124 -13 0
27 -136 -66 0
26 133 75 0
42 73 -75 0
105 -61 -120 0
-134 -133 -108 0
98 29 2 0
66 112 -115 0
-92 111 122 0
129 -97 -12 0
147 27 25 0
4 -130 -87 0
-84 -18 68 0
113 1 -132 0
42 40 -79 0
-76 -46 -119 0
110 -140 -69 0
-134 -20 -101 0
-4 65 87 0
70 -1 -20 0
-136 48 -115 0
19 7 117 0
142 76 37 0
88 -10 -81 0
-120 104 -50 0
-83 -8 -50 0
-137 129 -104 0
-53 41 -121 0
-149 84 62 0
-21 112 -109 0
-80 -90 -101 0
-150 -139 103 0
-66 18 95 0
64 -112 60 0
-94 104 35 0
88 -59 52 0
56 24 127 0
-92 -121 44 0
128 -108 -148 0
-1 -73 123 0
3 83 -49 0
-62 20 40 0
-138 -142 131 0
24 65 73 0
-55 -9 -33 0
9 28 108 0
-29 109 82 0
-12 -33 -121 0
-117 -26 -22 0
22 35 -138 0
-89 -82 -143 0
30 -90 -10 0
142 -100 82 0
-56 -136 28 0
-20 121 126 0
-107 -121 78 0
68 33 119 0
-8 137 -22 0
59 75 16 0
-59 53 -78 0
25 5 -52 0
23 -87 142 0
-95 32 66 0
-131 14 55 0
55 76 21 0
140 -7 -50 0
-70 -101 10 0
-50 -148 132 0
-7 92 -103 0
76 112 -57 0
-3 -53 -97 0
-25 24 -42 0
142 -78 -53 0
111 129 -139 0
26 24 -13 0
92 132 -135 0
29 -15 -22 0
-72 -43 17 0
-137 147 97 0
16 74 -123 0
-107 143 -1 0
82 27 -137 0
149 79 73 0
135 -145 -90 0
-59 103 8 0
-38 -55 97 0
-47 -123 -41 0
112 1 -16 0
-21 123 57 0
120 -25 21 0
102 -14 -131 0
129 106 -112 0
8 106 -21 0
74 2 -149 0
-55 6 -52 0
-101 -56 75 0
131 -38 58 0
-87 -65 -31 0
62 139 -89 0
93 -41 92 0
-117 -59 -102 0
-95 140 -113 0
-150 14 -102 0
-99 -98 -70 0
-79 122 141 0
-56 66 51 0
-35 36 -102 0
-125 -110 -147 0
-85 -6 102 0
-9 34 113 0
-85 -126 5 0
145 -78 77 0
134 -25 89 0
-123 134 95 0
7 -87 122 0
-113 -53 -98 0
-80 71 -79 0
-122 84 -56 0
70 65 -130 0
63 66 -88 0
-142 -63 -120 0
-119 90 -22 0
-135 73 -26 0
148 -22 10 0
93 -96 36 0
-140 -112 -122 0
119 19 136 0
-37 -146 94 0
-99 144 -101 0
-75 -48 -54 0
-17 -75 136 0
138 125 2 0
-122 -3 83 0
22 112 -7 0
-128 -144 138 0
-36 100 55 0
-58 27 124 0
-6 -5 -44 0
-102 -70 -137 0
-59 57 -107 0
-46 -117 105 0
-44 -11 29 0
-78 -120 15 0
-95 140 137 0
-97 131 120 0
71 40 -49 0
-32 116 -129 0
66 21 -71 0
-91 -106 102 0
146 -133 56 0
-89 95 93 0
27 30 -135 0
-130 26 -134 0
-5 93 137 0
81 28 -1 0
78 62 127 0
-40 -6 -39 0
-62 111 105 0
40 -69 -95 0
-4 -148 54 0
110 -70 10 0
110 -2 134 0
81 -108 -94 0
-119 -85 105 0
-16 -45 102 0
115 -8 -101 0
-75 43 95 0
34 -115 -90 0
-84 131 -135 0
60 -54 140 0
79 103 -132 0
-147 -99 79 0
-147 -131 44 0
11 111 108 0
-81 123 -17 0
144 115 47 0
-133 -68 -59 0
-12 23 73 0
48 -61 45 0
109 -129 134 0
-73 116 122 0
89 40 14 0
-91 115 101 0
76 35 -85 0
135 -83 -74 0
50 142 -29 0
132 -68 -107 0
58 -75 73 0
-19 -58 -38 0
-53 -145 131 0
-55 105 121 0
-116 75 -141 0
92 29 65 0
99 147 -138 0
-50 136 27 0
89 106 -114 0
-48 -141 -33 0
127 117 51 0
-14 -64 71 0
135 12 87 0
25 -47 15 0
118 111 145 0
-62 74 -140 0
66 132 -78 0
-69 -72 16 0
-98 -73 35 0
24 126 1 0
-83 20 144 0
-101 -120 -127 0
-54 65 -118 0
3 62 58 0
74 -75 -136 0
71 98 44 0
33 -121 147 0
72 12 -82 0
82 -74 -102 0
-37 -92 107 0
36 -86 83 0
58 -134 104 0
-98 70 -122 0
-9 101 -105 0
35 10 -145 0
27 -34 -74 0
59 90 126 0
-84 -32 -15 0
133 -149 -103 0
-146 96 35 0
-19 115 -1 0
-54 83 -102 0
75 106 -103 0
142 87 17 0
-4 -79 -150 0
134 94 -30 0
-64 -149 -53 0
-58 69 94 0
-79 -27 -44 0
-23 -45 48 0
95 37 -12 0
-20 115 -119 0
68 -90 126 0
-58 129 -113 0
32 124 107 0
80 66 73 0
-119 -35 21 0
131 -43 124 0
5 8 70 0
68 59 84 0
-40 -87 -101 0
-136 -15 -95 0
33 119 -10 0
-90 85 29 0
13 -4 43 0
15 -9 110 0
-28 -52 -73 0
-77 60 63 0
52 -71 -43 0
26 18 -57 0
96 25 49 0
-1 57 10 0
148 -119 74 0
67 65 49 0
134 -60 -139 0
-50 53 21 0
105 71 -13 0
-67 114 -145 0
137 -95 -96 0
97 -11 -54 0
-30 -10 -36 0
79 80 91 0
-43 -120 -103 0
-39 49 126 0
120 -118 41 0
-33 38 54 0
55 135 37 0
27 86 -45 0
40 -91 106 0
-9 -121 -20 0
-140 107 -31 0
-149 -91 -104 0
100 25 34 0
-83 -85 114 0
-150 -18 -47 0
-131 -44 90 0
-102 115 -47 0
-127 -94 -38 0
-64 -136 63 0
-138 60 25 0
-34 121 46 0
-59 124 -79 0
-44 -90 66 0
-83 -147 -67 0
32 -29 -146 0
-13 100 136 0
58 -83 108 0
146 -120 -66 0
117 -103 -66 0
-90 78 138 0
21 119 110 0
8 -65 93 0
-33 67 40 0
-4 -6 111 0
-14 -27 80 0
48 -117 81 0
-120 54 -10 0
-122 60 -22 0
-75 -131 -122 0
-55 43 -49 0
-117 -129 17 0
4 -35 -51 0
80 -128 -130 0
-33 143 -32 0
110 101 43 0
16 -146 24 0
-5 104 -89 0
5 -96 82 0
-26 87 -96 0
-65 -104 80 0
-113 102 -44 0
-1 110 -143 0
-131 -15 -50 0
-126 42 -44 0
-52 -130 -26 0
-41 -81 -103 0
-84 -65 89 0
-105 73 -54 0
85 19 84 0
-77 36 -145 0
134 17 -110 0
118 90 -33 0
43 5 96 0
-124 -105 -43 0
-74 -2 -147 0
-113 101 134 0
-33 143 -130 0
-29 49 72 0
28 -140 72 0
117 -142 -112 0
-23 5 102 0
45 64 -10 0
96 88 -84 0
113 -1 15 0
51 -108 92 0
-121 8 43 0
-100 -131 -107 0
39 -29 104 0
-3 19 -101 0
-100 -15 -136 0
-130 -83 100 0
-135 25 -126 0
9 -87 -129 0
150 -33 82 0
95 1 117 0
73 -132 111 0
-4 -65 34 0
-63 44 -33 0
-7 -32 -88 0
-6 -116 -66 0
134 -54 7 0
-105 143 55 0
-125 -47 57 0
113 -29 99 0
24 -100 31 0
7 -19 -135 0
22 96 145 0
99 92 -122 0
136 74 5 0
-136 73 -10 0
-8 142 -90 0
93 -51 118 0
124 -135 -73 0
-15 -94 -17 0
28 12 -32 0
52 148 -7 0
-130 -72 26 0
62 27 -130 0
131 65 8 0
6 -4 -5 0
-92 -51 86 0
25 -49 105 0
62 -6 -104 0
54 -116 -60 0
86 -66 79 0
81 -105 133 0
-140 -95 124 0
15 71 -87 0
73 -135 82 0
-136 -107 15 0
-32 100 -28 0
-144 82 -97 0
126 -74 -116 0
68 -4 -24 0
-103 149 -137 0
-96 -120 -111 0
-86 -135 103 0
-43 -32 83 0
7 144 -124 0
-23 58 109 0
-33 -9 60 0
-54 -85 124 0
-51 -104 -82 0
-8 28 -139 0
1 77 149 0
-132 107 58 0
101 -11 -144 0
47 43 48 0
